TrialID,Title,Phase,Status,Enrollment
NCT03451227,"Dexmedetomidine and Fentanyl Versus Midazolam and Remifentanil for Sedation in Patients Undergoing Ablation Procedures",NA,TERMINATED,6
NCT05513261,"Clinical Validation of PolyDeep: an Artificial Intelligence-based Computer-aided Polyp Detection (CADe) and Characterization (CADx) System. Polydeep Advance 3",NA,COMPLETED,857
NCT04813861,"Sequential Treatment of Hepatocellular Carcinoma by Transarterial Chemoembolization and Local Ablation or External Radiation",N/A,COMPLETED,57
NCT03138161,"SAINT:Trabectedin  Ipilimumab and Nivolumab for Previously Treated Advanced Soft Tissue Sarcoma",PHASE1 PHASE2,RECRUITING,250
NCT04904042,"Study of Safety and Efficiency of the Use of Neutral Argon Plasma in Cyto-reduction of Miliary Implants in the Peritoneal Surface.",NA,COMPLETED,10
NCT00071942,"Vaccine Therapy in Treating Patients With Metastatic Breast Cancer",PHASE1,TERMINATED,22
NCT00499642,"Study Evaluating the Effect of Lecozotan SR on the QTc Interval",PHASE1,COMPLETED,N/A
NCT01920542,"Dexmedetomidine on Pediatric Heart Operation",NA,COMPLETED,30
NCT04645342,"Wire Instrumentation Using Radiofrequency Energy to Impact Transseptal Efficiency",NA,COMPLETED,75
NCT03498742,"Asthmatic Subjects Could Live Without Short Acting beta2 Agonists",N/A,COMPLETED,86
NCT00445042,"Safety and Toxicity Study of Sorafenib in Patients With Kidney Cancer",PHASE2,COMPLETED,71
NCT00883142,"Functional and Physiological Responses to Lokomat Therapy (Pilot Study)",N/A,COMPLETED,27
NCT04846842,"A Study of Oral Gimatecan in Platinum-Resistant Epithelial Ovarian  Fallopian Tube or Peritoneal Cancer",PHASE2,UNKNOWN,46
NCT00003742,"Combination Chemotherapy in Treating Patients With Locally Advanced or Metastatic Solid Tumors",PHASE1,COMPLETED,N/A
NCT04740242,"Metabolic Alkalosis in Heart Failure",N/A,COMPLETED,672
NCT04923542,"Stereotactic Radiation & Abemaciclib in the Management of HR+/HER2- Breast Cancer Brain Metastases",PHASE1 PHASE2,RECRUITING,31
NCT01152242,"Pharmacodynamic and Pharmacokinetic Variability of a Basal Insulin (0000-168)",PHASE1,COMPLETED,36
NCT07407686,"Improving Engagement From Underserved Communities With Prostate Cancer Genetics Services",N/A,NOT_YET_RECRUITING,100
NCT07263386,"A Phase II  Multicenter  Randomized  Controlled Clinical Study Comparing the Efficacy and Safety of Sintilimab Plus SOX Versus SOX Alone as Adjuvant Therapy for PD-L1-Positive  Stage pN3 Gastric Cancer",PHASE2,RECRUITING,460
NCT06435286,"Effectiveness and Performance of an Optical Biopsy Technology for Esophageal Cancer in Brazil and the United States",PHASE2,RECRUITING,200
NCT00772486,"A Phase Ib Study of ISF35 in Combination With Chemotherapy (FCR) in Subjects With Relapsed  Refractory  and/or 17p- CLL",PHASE1,COMPLETED,13
NCT00301886,"S0308 Zoledronate or Ibandronate in Preventing Bone Problems in Women With Stage IV Breast Cancer That Has Spread to the Bone",PHASE3,WITHDRAWN,N/A
NCT01967186,"Intraportal or Intramuscular Site for Islets in Simultaneous Islet and Kidney Transplantation",NA,UNKNOWN,36
NCT04015973,"The PRE-OP ENERGY Trial",NA,UNKNOWN,116
NCT02970669,"Study on the Effects of Sacubitril/Valsartan on Physical Activity and Sleep in Heart Failure With Reduced Ejection Fraction Patients.",PHASE4,COMPLETED,140
NCT04929769,"Laparoscopic or Abdominal Radical Hysterectomy for Cervical Cancer(Stage IB1 IB2 IIA1)",NA,RECRUITING,780
NCT01595269,"The Clinical and Economic Impacts of e-Heath on Diabetes",NA,COMPLETED,79
NCT07326969,"MOVEMENT ANALYSIS IN PATIENTS UNDERGOING VERTEBRECTOMIES FOR SPINE ONCOLOGY: A PILOT STUDY",N/A,COMPLETED,10
NCT06732869,"Effectiveness of a Physical ACtivity Coaching Intervention Using E-Health for COPD Patients in Pulmonary Rehabilitation",NA,RECRUITING,57
NCT06279169,"The Effect of Heart Sound and White Noise on Pain and Physiological Parameters During Hepatitis B Vaccine Injection",NA,RECRUITING,99
NCT00676169,"The EPIC Observational Study",N/A,COMPLETED,1248
NCT01137669,"ZOSTAVAX® in Renal Transplant Patients",PHASE1,COMPLETED,34
NCT06258083,"Systemic Right Ventricle Long-term Outcome",N/A,COMPLETED,542
NCT03596983,"P20 Extending Sleep to Reverse Metabolic Syndrome",NA,COMPLETED,44
NCT03211442,"Implications of MEDIcal Low Dose RADiation Exposure - BReast Cancer Acute Coronary Events",N/A,COMPLETED,7000
NCT04069442,"cDC1 Prognostic and Predictive Role in Non-Small-Cell Lung Cancer Patients Receiving Immune Checkpoint Inhibitors",N/A,WITHDRAWN,N/A
NCT04411342,"Normoalbuminuric Chronic Kidney Disease in Type 2 Diabetes",N/A,UNKNOWN,200
NCT03722342,"TTAC-0001 and Pembrolizumab Combination phase1b Trial in Recurrent Glioblastoma",PHASE1,UNKNOWN,9
NCT03889483,"Neurophysiological Measurements Using the NeuroCatch™ Platform in Pediatric Concussion",NA,UNKNOWN,105
NCT04664283,"Drug-coated Balloon Versus Drug-eluting Stent for de Novo Lesions in Large Coronary Arteries Guided by Optical Coherence Tomography",NA,UNKNOWN,254
NCT06341283,"A Retrospective Real-world Study of Abemaciclib in HR+ Breast Cancer",N/A,NOT_YET_RECRUITING,200
NCT04676386,"Biomarker Analysis in High PD-L1 Expressing NSCLC Patients Treated With PD-1/PD-L1 Based Therapy With or Without the Addition of Platinum Based Chemotherapy",N/A,TERMINATED,29
NCT06379386,"Long-term Prognosis and Valve Durability of TAVR",N/A,RECRUITING,1000
NCT02452086,"Low Level Laser Therapy and Expression of VEGF  NO  VEGFR-2  HIF-1α in Diabetic Foot Ulcers",NA,COMPLETED,27
NCT02667886,"Trial of X4P-001 in Participants With Advanced Renal Cell Carcinoma",PHASE1 PHASE2,COMPLETED,74
NCT02073786,"Rigid Video Stylet Vs Conventional Lightwand Intubation",NA,UNKNOWN,168
NCT00041886,"Radiofrequency Ablation of Painful Soft Tissue Neoplasms",N/A,COMPLETED,30
NCT06861686,"A Modified Baveno Classification of Obstructive Sleep Apnoea Based on Sleepiness and Cardiovascular Scores",N/A,RECRUITING,1800
NCT02881086,"Optimization of Therapy in Adult Patients With Newly Diagnosed Acute Lymphoblastic Leukemia or Lymphoblastic Lymphoma by Individualised  Targeted and Intensified Treatment",PHASE3,COMPLETED,1023
NCT04854486,"Impact of GSE and Xylitol (Xlear) on COVID-19 Symptoms and Time to PCR Negativisation in COVID-19 Patients",PHASE3,WITHDRAWN,N/A
NCT03583086,"Phase I/II Eval Safety & Prelim Activity Nivolumab Comb W/Vorolanib Pts W/Refractory Thoracic Tumors",PHASE1 PHASE2,COMPLETED,88
NCT02725905,"Weight Management Counseling in Medical Schools",NA,COMPLETED,3199
NCT01728805,"Study of KW-0761 Versus Vorinostat in Relapsed/Refractory CTCL",PHASE3,COMPLETED,372
NCT01520805,"Safety and Effectiveness Study of CPI-613 to Treat Refractory or Relapsed Leukemia and Myelodysplastic Syndrome",PHASE2,WITHDRAWN,N/A
NCT02393105,"Sense of Hope Alleviates Fatigue in Breast Cancer Survivors",N/A,UNKNOWN,180
NCT06737705,"Baricitinib for Respiratory Injury in Patients With Intracerebral Hemorrhage",PHASE2,COMPLETED,110
NCT07465705,"Clinical Trial on Bowel Preparation Comparing Mannitol 100g to Plenvu Both in a Same Day Regimen (CLEARWAY)",PHASE3,RECRUITING,412
NCT06857305,"Efficacy and Safety of Biweekly Regimen of Eribulin Versus a Standard Regimen for the Treatment of Locally Recurrent or Metastatic HER2-negative Breast Cancer: a Multicenter  Randomized  Open-label  Phase III Trial",PHASE3,ENROLLING_BY_INVITATION,192
NCT05290805,"Optimized CT-imaging Protocol in VA-ECMO Patients After CPR",NA,ACTIVE_NOT_RECRUITING,50
NCT03001505,"Registry for Pancreatic Cancer",N/A,WITHDRAWN,N/A
NCT06837805,"Iowa Produce Prescription Program",NA,ENROLLING_BY_INVITATION,300
NCT02829905,"Women's Experiences of Mammography: Quantitative Evaluation",N/A,COMPLETED,311
NCT03625505,"A Study to Assess Safety and Efficacy of Venetoclax in Combination With Gilteritinib in Participants With Relapsed/Refractory Acute Myeloid Leukemia",PHASE1,COMPLETED,61
NCT01852305,"Obstructive Sleep Apnea in Bariatric Surgical Patients",NA,TERMINATED,316
NCT01821105,"2 Phase Comparison of Pre-operative CT and PET Images for Metastatic Colorectal Cancer",PHASE2,COMPLETED,21
NCT06100705,"Sipuleucel-T Combined With Bipolar Androgen Therapy in Men With mCRPC",PHASE2,RECRUITING,26
NCT00519805,"Dalteparin in Preventing Blood Clots in Patients With Lung Cancer",PHASE3,UNKNOWN,2200
NCT04883294,"Validation of the Diagnostic Accuracy of the Electronic Nose in the Detection of Thyroid Cancer",N/A,UNKNOWN,1500
NCT00768794,"Acidophilus for the Treatment and Prevention of Oral Candidiasis in Patients Undergoing Radiation Therapy",NA,COMPLETED,5
NCT05635994,"Advanced Invasive Diagnosis for Patients With Chronic Coronary Syndromes Undergoing Coronary ANGIOgraphy (AID-ANGIO)",N/A,UNKNOWN,260
NCT01867294,"Spironolactone in Preventing Rash in Patients With Advanced Cancer Receiving Panitumumab and Cetuximab",PHASE2,COMPLETED,19
NCT04894994,"FLX475 in Combination With Ipilimumab in Advanced Melanoma",PHASE2,TERMINATED,6
NCT05318066,"Effect of a FLUid Bolus or a Low Dose VAsopressor Infusion on Cardiovascular Collapse Among Critically Ill Adults Undergoing Tracheal Intubation.",NA,ACTIVE_NOT_RECRUITING,200
NCT01506466,"Weight Variation During Chemotherapy in Breast Cancer Patients",NA,COMPLETED,52
NCT01393366,"Facing Obstacles to RDI (Relative Dose Intensity) Through Telephone Intervention Strategy",NA,COMPLETED,60
NCT06289166,"Safety and Efficacy of STSP-0601 in Adult Patients with Hemophilia a or B with Inhibitor",PHASE2,COMPLETED,25
NCT00017056,"BMS-247550 in Treating Patients With Recurrent Metastatic Stomach Cancer That Has Been Previously Treated With Chemotherapy",PHASE2,COMPLETED,N/A
NCT05301556,"Food for Special Medical Purpose in Patients With Digestive Tract Tumor",NA,COMPLETED,326
NCT02280356,"Radiation Therapy in Combination With Brachytherapy for Clinically Localized  Intermediate Risk Prostate Cancer",PHASE2,COMPLETED,45
NCT02448056,"MiRNA as a Diagnostic and Prognostic Biomarker of Hepatocellular Carcinoma",N/A,UNKNOWN,150
NCT03728556,"A Study of CS1001 in Subjects With Stage III Non-Small Cell Lung Cancer",PHASE3,COMPLETED,381
NCT00720356,"Bevacizumab and Erlotinib After Radiation Therapy and Temozolomide in Treating Patients With Newly Diagnosed Glioblastoma Multiforme or Gliosarcoma",PHASE2,COMPLETED,115
NCT00195156,"Treatment With ATRA-IV and Depakote in Patients With Advanced Solid Tumor Malignancies",PHASE1,TERMINATED,N/A
NCT03610256,"Single-anastomosis Duodeno Ileal Bypass (SADI) Versus Roux-en-Y Gastric Bypass",NA,COMPLETED,382
NCT04704856,"Supervised Exercise to Promote Infiltration of NK-cells Into the Tumor",NA,COMPLETED,20
NCT02266056,"The Benefits of Deep Neuromuscular Block and Sugammadex in Laparoscopic Colorectal Surgery",NA,COMPLETED,72
NCT00232856,"A Study of the Cypher SES to Treat Restenotic Native Coronary Artery Lesions.",PHASE4,COMPLETED,162
NCT05336656,"Assessment of Analgesics and Sedatives in Mechanically Ventilated Patients With COVID-19",N/A,COMPLETED,353
NCT06444256,"Orexin Receptor Antagonism and Sleep in Stimulant Use Disorder",PHASE2,RECRUITING,20
NCT02520856,"New Diagnostic Strategy in Hypertrophic Cardiomyopathy",N/A,UNKNOWN,200
NCT01384656,"Effect of Glucose-insulin-potassium Solution on Myocardial Protection During Off-pump Coronary Bypass Surgery in Patients With Acute Coronary Syndrome",PHASE4,COMPLETED,66
NCT06507956,"Physical Activity Profile and Sedentary Behaviour in Adults With Cystic Fibrosis",N/A,RECRUITING,270
NCT05404256,"Comparison of Effectiveness of TissuePatchTM in Preventing Postoperative Pancreatic Fistula",NA,RECRUITING,154
NCT04245722,"FT596 as a Monotherapy and in Combination With Anti-CD20 Monoclonal Antibodies",PHASE1,TERMINATED,98
NCT05475522,"Intraoperative Sonographically Versus Fluorescence-guided Resection of Contrast-enhancing Gliomas and Brain Metastases",NA,SUSPENDED,134
NCT04470622,"Aprepitant Injectable Emulsion in Patients With COVID-19 (GUARDS-1)",PHASE2,TERMINATED,27
NCT06468722,"Fat Oxidation Capacity in Patients With Post Covid-19 Syndrome",N/A,COMPLETED,187
NCT03426722,"L-carnitine vs Placebo for the Treatment of Muscle Cramps After Imatinib in Gastrointestinal Stromal Tumors",PHASE3,COMPLETED,4
NCT05977322,"A Phase I Study of [177Lu]Lu-FF58 in Patients With Advanced Solid Tumors.",PHASE1,TERMINATED,24
NCT01128322,"CKD-828 Primary Hypertension Trial(Dose-selection)",PHASE2,COMPLETED,430
NCT07133022,"Early Prone Positioning and Clinical Outcomes in Non-Intubated Acute Respiratory Distress Syndrome (ARDS) Patients",NA,COMPLETED,100
NCT00828022,"Measles Vaccine in Patients With Measles Virus-Positive  Advanced Non-Small Cell Lung Cancer",PHASE1 PHASE2,UNKNOWN,15
NCT05181722,"Evaluating the Use of Patient Navigation to Promote Timely Diagnostic Evaluation During the COVID-19 Pandemic",NA,ACTIVE_NOT_RECRUITING,196
NCT02921022,"Study Of Gemcitabine  Nab-paclitaxel  PEGPH20 and Rivaroxaban for Advanced Pancreatic Adenocarcinoma",NA,ACTIVE_NOT_RECRUITING,110
NCT01138722,"Predicting Cell Death by Radiation Therapy in Early Stage Non-small Cell Lung Cancer: a Prospective Translational Trial",PHASE2,TERMINATED,1
NCT01052922,"Systems of Support (SOS) to Increase Colon Cancer Screening and Follow-up Supplement",NA,COMPLETED,2260
NCT02316951,"Monitoring Postoperative Pain and Recovery Following Orthopedic Surgery",N/A,TERMINATED,6
NCT06136351,"A Study of the Zanubrutinib Given in Combination With Bendamustine and Rituximab in (Elderly or TP53 Alterations or Chemotherapy Intolerance) Patients With Newly Diagnosed Mantle Cell Lymphoma",PHASE2,RECRUITING,23
NCT05175651,"Prospective Electronic Polygenic Risk Study - Second Phase",NA,NOT_YET_RECRUITING,10000
NCT02332551,"Percutaneous Irreversible Electroporation to Treat Liver Cancer Close to the Gallbladder",NA,COMPLETED,30
NCT03637231,"Ultra-low-dose CACS in a Large Population",NA,TERMINATED,301
NCT02467231,"Ovarian Reserve After Cancer: Longitudinal Effects",N/A,ACTIVE_NOT_RECRUITING,196
NCT04929431,"Validation of an Algorithm to Predict the Ventilatory Threshold",N/A,COMPLETED,3000
NCT06180031,"Effect of Adding Magnesium Sulphate in Pericapsular Nerve Group Block",PHASE2 PHASE3,UNKNOWN,62
NCT05338931,"Safety  Tolerability  and Efficacy of AT101 in Patients With Relapsed or Refractory B-cell Non-Hodgkin's Lymphoma",PHASE1 PHASE2,RECRUITING,82
NCT00396331,"AMD3100 (Plerixafor) With G-CSF in Poor Mobilizing Adult Patients Who Previously Failed Hematopoietic Stem Cell (HSC) Collection/Attempts",PHASE2,COMPLETED,100
NCT02010931,"Retrospective Analysis of Survival in Adult MRD Positive Acute Lymphoblastic Leukemia Patients",N/A,COMPLETED,310
NCT01013831,"Erlotinib Hydrochloride in Preventing Cancer in Patients With Precancerous Lesions of the Lung",PHASE1,TERMINATED,60
NCT02772731,"Shave Margins vs. Standard Partial Mastectomy in Breast Cancer Patients",NA,COMPLETED,400
NCT04844931,"Remote Ischemic Conditioning With Local Ischemic Postconditioning in High-Risk ST-elevation Myocardial Infarction",NA,ACTIVE_NOT_RECRUITING,250
NCT07415031,"A Solid Tumor Study for Long Term Treatment of Cancer Patients Who Participated in Adagrasib Studies",PHASE2,NOT_YET_RECRUITING,170
NCT01266031,"Phase I/II Adaptive Randomized Trial of Bevacizumab Versus Bevacizumab Plus Vorinostat in Adults With Recurrent Glioblastoma",PHASE1 PHASE2,COMPLETED,96
NCT04357431,"COVID-19 Among Egyptian Health Care Providers",N/A,COMPLETED,565
NCT00518102,"The Risk of Cancer in Users of Regranex (Becaplermin) and Matched Comparators (Nonusers of Regranex [Becaplermin])",N/A,COMPLETED,4431
NCT00275002,"O6-Benzylguanine and Temozolomide in Treating Young Patients With Recurrent or Progressive Gliomas or Brain Stem Tumors",PHASE2,COMPLETED,41
NCT03096002,"Small Steps for Big Changes: A Lifestyle Program to Reduce the Risk of Developing Type 2 Diabetes",N/A,UNKNOWN,500
NCT03577002,"Team-based Versus Primary Care Clinician-led Advance Care Planning in Practice-based Research Networks",NA,UNKNOWN,1120
NCT00897702,"Molecular Mechanisms of Clinical Resistance to Targeted Therapy Among Patients With Breast Cancer",N/A,COMPLETED,269
NCT00006102,"Rebeccamycin Analogue in Treating Children With Solid Tumors or Non-Hodgkin's Lymphoma",PHASE2,COMPLETED,200
NCT00094302,"Aldosterone Antagonist Therapy for Adults With Heart Failure and Preserved Systolic Function",PHASE3,COMPLETED,3445
NCT06558253,"The Safety and Efficacy of Coenzyme I for Injection in Promoting Hematopoietic Recovery of Patients After sUCBT",PHASE1,RECRUITING,12
NCT04112953,"Intraoperative Transesophageal Echocardiography Assessment of Portal Vein Flow and Renal Resistive Index As a Predictor of Acute Kidney Injury After Cardiac Surgery: A Prospective Observational Study",N/A,COMPLETED,80
NCT07091253,"Physical Activity and People Living With HIV in New York City",N/A,TERMINATED,130
NCT00848653,"ELECTION - The Electrode Configuration Cardiac Resynchronization Therapy (CRT) Study (ELECTION)",N/A,COMPLETED,260
NCT04379453,"Robot Assisted Percutaneous Cardiovascular Intervention as a Strategy to Reduce or Risk of Intra-Procedure Contamination by COVID-19 and Other Respiratory Viruses",NA,UNKNOWN,10
NCT01691053,"Mineralocorticoid Receptor Antagonists in End Stage Renal Disease",PHASE2,COMPLETED,118
NCT04149353,"PET/MR in Surgical Planning for Breast CA Treated With Neoadj Chemo",NA,TERMINATED,1
NCT07248553,"Timing of LNG-IUD Insertion and Ovarian Cyst Formation",N/A,RECRUITING,60
NCT02935153,"A Clinical Research of CD22-Targeted CAR-T in B Cell Malignancies",PHASE1 PHASE2,UNKNOWN,45
NCT04393337,"Estimating Length of Endotracheal Tube Insertion Using Gestational Age or Nasal-Tragus Length in Newborn Infants",NA,UNKNOWN,454
NCT06031337,"Salivary Expression of SOX7 in Oral Squamous Cell Carcinoma: Diagnostic Accuracy Study",N/A,COMPLETED,46
NCT06498037,"Optimizing Subcutaneous FEntanyl titRation: RApid Achievement of Adequate Exposure When Treating Cancer-Related paIn.",PHASE4,RECRUITING,45
NCT07341737,"SL-28 for Advanced Solid Tumours",PHASE1 PHASE2,NOT_YET_RECRUITING,60
NCT07388537,"Evaluation of the Clinical Spectrum of Diabetes and Obesity in Youth and Adults",N/A,NOT_YET_RECRUITING,1000
NCT01720537,"A Study To Assess The Safety Of PF-05335810 In Hypercholesterolemic Subjects",PHASE1,COMPLETED,133
NCT02781337,"Epidemiological and Molecular Colorectal Cancer Registry",N/A,RECRUITING,2100
NCT00042445,"Brain Neoplasms  Leukemia and Petrochemical Exposures",N/A,COMPLETED,1456
